,artist,FR,GB,DE,IT,ES,BE
1882,Polo G,39255.0,3054703.0,531424.0,45102.0,0.0,75977.0
1883,"Ponko, Hamza",293550.0,0.0,0.0,0.0,0.0,16040.0
1884,Pop Smoke,1673636.0,3620235.0,2233936.0,724336.0,143336.0,556814.0
1885,"Pop Smoke, 50 Cent, Roddy Ricch",173384.0,837043.0,352447.0,0.0,0.0,63809.0
1886,"Pop Smoke, A Boogie Wit da Hoodie",88597.0,364007.0,563294.0,25996.0,0.0,65968.0
1887,"Pop Smoke, Lil Baby, DaBaby",657767.0,1325753.0,1044034.0,387307.0,101674.0,212179.0
1888,"Pop Smoke, Lil Tjay",136423.0,1522824.0,610015.0,170486.0,35817.0,118396.0
1889,Portugal. The Man,561436.0,2020977.0,880256.0,146743.0,344095.0,169718.0
1890,Post Malone,1059668.0,16987383.0,7136154.0,2128980.0,928608.0,981797.0
1891,"Post Malone, 21 Savage",966328.0,4570831.0,3226498.0,949953.0,691310.0,362114.0
1892,"Post Malone, Nicki Minaj",23163.0,449064.0,131356.0,22310.0,0.0,12971.0
1893,"Post Malone, Quavo",90206.0,1973165.0,786699.0,152419.0,75141.0,76215.0
1894,"Post Malone, Swae Lee",357798.0,6115908.0,1325543.0,339977.0,144388.0,244625.0
1895,"Post Malone, The Weeknd",54298.0,225636.0,91559.0,78144.0,0.0,30647.0
1896,"Post Malone, Ty Dolla $ign",246590.0,2239802.0,927861.0,422987.0,158344.0,121877.0
1897,"Post Malone, Young Thug",287517.0,1029486.0,662510.0,225107.0,105360.0,134799.0
1898,"Powfu, beabadoobee",858931.0,1763394.0,1207386.0,884863.0,446814.0,234865.0
1899,"Purple Disco Machine, Eyelar",89633.0,0.0,433852.0,0.0,0.0,26724.0
1900,"Purple Disco Machine, Joe Killington, Duane Harden",158950.0,0.0,0.0,0.0,0.0,0.0
1901,"Purple Disco Machine, Kungs, Julian Perretta",875367.0,0.0,851964.0,377271.0,0.0,176954.0
1902,"Purple Disco Machine, Moss Kena, The Knocks",42384.0,0.0,480420.0,483549.0,0.0,38404.0
1903,"Purple Disco Machine, Sophie and the Giants",632979.0,0.0,2026917.0,1973446.0,0.0,144161.0
1904,Queen,1284130.0,7443231.0,2824503.0,908564.0,1307062.0,1220902.0
1905,"Queen, David Bowie",56750.0,521256.0,0.0,29004.0,158590.0,64952.0
1906,R2,151117.0,0.0,0.0,0.0,0.0,13506.0
1907,"R3HAB, A Touch Of Class",376060.0,0.0,1500336.0,138665.0,0.0,191522.0
1908,"R3HAB, INNA, Sash!",432338.0,0.0,0.0,0.0,0.0,76347.0
1909,"R3HAB, Mufasa & Hypeman, Mufasa, RANI",155651.0,0.0,0.0,0.0,0.0,0.0
1910,"R3HAB, Pelican",251964.0,0.0,0.0,0.0,0.0,0.0
1911,"R3HAB, ZAYN, Jungleboi",187545.0,0.0,0.0,0.0,0.0,0.0
1912,"RAYE, 070 Shake",63658.0,3493132.0,1482420.0,153241.0,0.0,235825.0
1913,"REDVOLUTION, Ninho",294583.0,0.0,0.0,0.0,0.0,0.0
1914,RIDSA,2174429.0,0.0,0.0,0.0,0.0,43145.0
1915,"RIDSA, Eva Guess",97928.0,0.0,0.0,0.0,0.0,0.0
1916,RK,4828393.0,0.0,0.0,0.0,0.0,9017.0
1917,"RK, Guy2Bezbar, Mig",131136.0,0.0,0.0,0.0,0.0,0.0
1918,"RK, Koba LaD",152449.0,0.0,0.0,0.0,0.0,0.0
1919,"RK, Landy",52247.0,0.0,0.0,0.0,0.0,0.0
1920,"RK, Maes",333568.0,0.0,0.0,0.0,0.0,6362.0
1921,"RK, SDM",99586.0,0.0,0.0,0.0,0.0,0.0
1922,"RK, Sofiane",460675.0,0.0,0.0,0.0,0.0,0.0
1923,"RK, Timal, Alonzo",38373.0,0.0,0.0,0.0,0.0,0.0
1924,ROSALÍA,2104927.0,0.0,63358.0,1252010.0,16233603.0,173287.0
1925,"ROSALÍA, Rauw Alejandro",1074807.0,0.0,152564.0,1040574.0,4541732.0,96579.0
1926,"ROSALÍA, The Weeknd",1436109.0,0.0,0.0,37929.0,2017424.0,141164.0
1927,"ROSALÍA, Travis Scott",281480.0,220682.0,486311.0,627959.0,948836.0,95349.0
1928,"ROSÉ, Bruno Mars",1545199.0,2015919.0,2171587.0,820462.0,885324.0,391863.0
1929,"Rae Sremmurd, Gucci Mane",116359.0,423570.0,327882.0,42755.0,51382.0,29966.0
1930,Rag'n'Bone Man,754747.0,2230739.0,827459.0,301939.0,130531.0,90257.0
1931,Rammstein,33888.0,0.0,4962055.0,0.0,0.0,92395.0
1932,Raphaël,54362.0,0.0,0.0,0.0,0.0,0.0
1933,"Raplume, Ziak",52828.0,0.0,0.0,0.0,0.0,0.0
1934,Rauw Alejandro,216161.0,0.0,65979.0,468008.0,20745065.0,30088.0
1935,Ray Dalton,571053.0,0.0,0.0,0.0,0.0,67429.0
1936,Red Hot Chili Peppers,81738.0,1441043.0,136632.0,5599.0,0.0,39049.0
1937,Redbone,146203.0,0.0,0.0,0.0,0.0,0.0
1938,Regard,1226188.0,2003407.0,2643453.0,1047429.0,64300.0,488185.0
1939,"Regard, RAYE",284249.0,1099406.0,230734.0,0.0,0.0,98076.0
1940,"Reik, Rocco Hunt, Ana Mena",810417.0,0.0,0.0,0.0,0.0,0.0
1941,Rema,2312999.0,48530.0,632966.0,405116.0,34632.0,381147.0
1942,"Rema, Selena Gomez",1226994.0,2241098.0,1349324.0,48972.0,719701.0,279226.0
1943,Renaud,377489.0,0.0,0.0,0.0,0.0,0.0
1944,Ricchi E Poveri,114141.0,0.0,628688.0,745980.0,0.0,204447.0
1945,Rich The Kid,26243.0,213445.0,117334.0,30482.0,0.0,19641.0
1946,Richy Mitch & The Coal Miners,182808.0,1896249.0,622841.0,0.0,0.0,206687.0
1947,Ridfa,43586.0,0.0,0.0,0.0,0.0,0.0
1948,Rihanna,893660.0,1483590.0,1882783.0,120632.0,89066.0,364846.0
1949,"Rihanna, Calvin Harris",189691.0,1827840.0,296026.0,0.0,0.0,330417.0
1950,"Rihanna, Drake",18587.0,179437.0,46220.0,12015.0,34992.0,9336.0
1951,Rilès,456957.0,0.0,0.0,0.0,0.0,0.0
1952,Rim'K,619037.0,0.0,0.0,0.0,0.0,0.0
1953,"Rim'K, Dadju",145346.0,0.0,0.0,0.0,0.0,0.0
1954,"Rim'K, Freeze corleone",56016.0,0.0,0.0,0.0,0.0,0.0
1955,"Rim'K, Hamza, Leto",42953.0,0.0,0.0,0.0,0.0,0.0
1956,"Rim'K, Koba LaD, SCH",349093.0,0.0,0.0,0.0,0.0,0.0
1957,"Rim'K, Morad",247648.0,0.0,0.0,0.0,0.0,0.0
1958,"Rim'K, Ninho",1904228.0,0.0,0.0,0.0,0.0,39127.0
1959,"Rim'K, PLK",295095.0,0.0,0.0,0.0,0.0,0.0
1960,"Rim'K, SDM",673815.0,0.0,0.0,0.0,0.0,32102.0
1961,"Rim'K, Zamdane",56935.0,0.0,0.0,0.0,0.0,0.0
1962,"Rimkus, UZI",38989.0,0.0,0.0,0.0,0.0,0.0
1963,"Rimkus, Werenoi, Lacrim, Mac Tyer",71768.0,0.0,0.0,0.0,0.0,0.0
1964,Rita Ora,520246.0,3880259.0,2613640.0,368517.0,362255.0,299271.0
1965,"Rita Ora, Imanbek",44002.0,0.0,0.0,0.0,0.0,0.0
1966,"Riton, Nightcrawlers, Mufasa & Hypeman, Mufasa, Dopamine",1069651.0,1830328.0,3257072.0,1351409.0,817641.0,466902.0
1967,"Riton, Oliver Heldens, Vula",169360.0,680624.0,1113653.0,37690.0,0.0,155088.0
1968,Ritt Momney,56425.0,520190.0,396515.0,0.0,0.0,70396.0
1969,"Robbie Williams, Helene Fischer",83666.0,0.0,76350.0,0.0,0.0,0.0
1970,Robin Schulz,34402.0,0.0,381154.0,0.0,0.0,0.0
1971,"Robin Schulz, Alida",342452.0,0.0,1632256.0,0.0,0.0,177869.0
1972,"Robin Schulz, Alle Farben, Israel Kamakawiwo'ole",43871.0,0.0,0.0,0.0,0.0,0.0
1973,"Robin Schulz, CYRIL, Sam Martin",230278.0,0.0,0.0,0.0,0.0,0.0
1974,"Robin Schulz, David Guetta, Cheat Codes",109090.0,528862.0,757259.0,185368.0,249186.0,53271.0
1975,"Robin Schulz, Dennis Lloyd",246186.0,0.0,681016.0,0.0,0.0,68421.0
1976,"Robin Schulz, Erika Sirola",354248.0,0.0,1283932.0,348676.0,97577.0,125074.0
1977,"Robin Schulz, Felix Jaehn, Alida",46322.0,0.0,505850.0,0.0,0.0,0.0
1978,"Robin Schulz, Francesco Yates",89774.0,35551.0,25076.0,56669.0,0.0,5044.0
1979,"Robin Schulz, HARLOE",36769.0,0.0,602697.0,0.0,0.0,0.0
1980,"Robin Schulz, HUGEL",61085.0,0.0,589704.0,0.0,0.0,0.0
1981,"Robin Schulz, James Blunt",259576.0,0.0,1712043.0,515959.0,417759.0,76965.0
1982,"Robin Schulz, KIDDO",571306.0,0.0,1333130.0,274078.0,0.0,159543.0
1983,"Robin Schulz, Piso 21",97080.0,0.0,378863.0,0.0,0.0,0.0
1984,"Robin Schulz, Wes",424133.0,0.0,1341483.0,0.0,0.0,112934.0
1985,"Robin Thicke, T.I., Pharrell Williams",22454.0,0.0,0.0,0.0,0.0,0.0
1986,"Robinson, Jason Derulo, Rema",86303.0,0.0,0.0,0.0,0.0,0.0
1987,Roddy Ricch,1146619.0,2592027.0,1547917.0,491173.0,308153.0,363110.0
1988,Rohff,62514.0,0.0,0.0,0.0,0.0,0.0
1989,"Rohff, Dadju",41201.0,0.0,0.0,0.0,0.0,0.0
1990,"Rohff, Jul",61068.0,0.0,0.0,0.0,0.0,0.0
1991,"Romsii, 820ks",107077.0,0.0,0.0,0.0,0.0,0.0
1992,Roméo Elvis,1606138.0,0.0,0.0,0.0,0.0,182707.0
1993,"Roméo Elvis, Le Motel",24186.0,0.0,0.0,0.0,0.0,6048.0
1994,"Roméo Elvis, Le Motel, Angèle",24169.0,0.0,0.0,0.0,0.0,0.0
1995,Ronisia,665982.0,0.0,0.0,0.0,0.0,0.0
1996,"Ronisia, Eva",47291.0,0.0,0.0,0.0,0.0,0.0
1997,"Ronisia, Gazo",109325.0,0.0,0.0,0.0,0.0,0.0
1998,"Ronisia, Ninho",511420.0,0.0,0.0,0.0,0.0,0.0
1999,"Ronisia, Tiakola",44396.0,0.0,0.0,0.0,0.0,0.0
2000,Rosa Linn,792004.0,580705.0,1553436.0,814630.0,818758.0,377536.0
2001,Rounhaa,57706.0,0.0,0.0,0.0,0.0,0.0
2002,"Royal & the Serpent, Arcane, League of Legends",81048.0,0.0,0.0,0.0,0.0,0.0
2003,Royce,100867.0,0.0,0.0,0.0,0.0,0.0
2004,"Rsko, iDS",190985.0,0.0,0.0,0.0,0.0,0.0
2005,"Rudimental, Jess Glynne, Macklemore, Dan Caplen",398336.0,2474807.0,1305587.0,1192620.0,593160.0,224743.0
2006,"Rudimental, Major Lazer, Anne-Marie, Mr Eazi",117225.0,233916.0,42980.0,0.0,0.0,34917.0
2007,"Russ Millions, YV, SwitchOTR, Buni, CH (GMD), Gazo, RoseReal",355568.0,0.0,0.0,0.0,0.0,11350.0
2008,Ryan Gosling,17665.0,369871.0,101811.0,13515.0,51472.0,13716.0
2009,"Ryan Gosling, Emma Stone",63717.0,118659.0,0.0,36767.0,108991.0,10810.0
2010,Rémy,136776.0,0.0,0.0,0.0,0.0,0.0
2011,"Rémy, Leto",207313.0,0.0,0.0,0.0,0.0,0.0
2012,S-Crew,199394.0,0.0,0.0,0.0,0.0,0.0
2013,"S-Crew, Nekfeu",86880.0,0.0,0.0,0.0,0.0,0.0
2014,"S-Crew, PLK, Doums",57394.0,0.0,0.0,0.0,0.0,0.0
2015,"S-Pion, N.O.S",32353.0,0.0,0.0,0.0,0.0,0.0
2016,S.Pri Noir,278877.0,0.0,0.0,0.0,0.0,0.0
2017,"S.Pri Noir, Alonzo",304587.0,0.0,0.0,0.0,0.0,0.0
2018,"S.Pri Noir, Nekfeu",701338.0,0.0,0.0,0.0,0.0,4314.0
2019,"S.Pri Noir, Tiakola",56291.0,0.0,0.0,0.0,0.0,0.0
2020,SAINT PHNX,100176.0,0.0,0.0,0.0,0.0,0.0
2021,"SAINt JHN, Imanbek",1997371.0,3052400.0,3991559.0,1399424.0,870229.0,532254.0
2022,SANTA,3403799.0,0.0,0.0,0.0,0.0,221964.0
2023,SCH,11854187.0,0.0,0.0,0.0,0.0,179877.0
2024,"SCH, Capo Plaza, Soolking",90772.0,0.0,0.0,0.0,0.0,0.0
2025,"SCH, Damso",258138.0,0.0,0.0,0.0,0.0,0.0
2026,"SCH, Dinos",67107.0,0.0,0.0,0.0,0.0,0.0
2027,"SCH, Freeze corleone",612678.0,0.0,0.0,0.0,0.0,25488.0
2028,"SCH, GIMS",176746.0,0.0,0.0,0.0,0.0,6969.0
2029,"SCH, Heuss L'enfoiré",98432.0,0.0,0.0,0.0,0.0,0.0
2030,"SCH, Jul",1065255.0,0.0,0.0,0.0,0.0,12346.0
2031,"SCH, Laylow",205955.0,0.0,0.0,0.0,0.0,15796.0
2032,"SCH, Ninho",857994.0,0.0,0.0,0.0,0.0,19348.0
2033,"SCH, Rim'K",97731.0,0.0,0.0,0.0,0.0,0.0
2034,"SCH, So La Lune",56490.0,0.0,0.0,0.0,0.0,0.0
2035,SDM,13272874.0,0.0,0.0,0.0,0.0,912612.0
2036,"SDM, Booba",320230.0,0.0,0.0,0.0,0.0,0.0
2037,"SDM, Hamza",866284.0,0.0,0.0,0.0,0.0,43193.0
2038,"SDM, Josman",191710.0,0.0,0.0,0.0,0.0,15782.0
2039,"SDM, Koba LaD",61746.0,0.0,0.0,0.0,0.0,0.0
2040,"SDM, Maes",977965.0,0.0,0.0,0.0,0.0,0.0
2041,"SDM, PLK",38810.0,0.0,0.0,0.0,0.0,0.0
2042,"SDM, Tiakola",642892.0,0.0,0.0,0.0,0.0,0.0
2043,"SDM, Tiakola, Skread",160420.0,0.0,0.0,0.0,0.0,12618.0
2044,"SDM, Werenoi",399135.0,0.0,0.0,0.0,0.0,24355.0
2045,"SDM, Zed, Slkrack",53633.0,0.0,0.0,0.0,0.0,0.0
2046,"SHAED, ZAYN",677984.0,155700.0,248523.0,0.0,0.0,187175.0
2047,SIYYU,35589.0,0.0,0.0,0.0,0.0,0.0
2048,SKG,91084.0,0.0,0.0,0.0,0.0,0.0
2049,"SKUNK, Tiitof, Leto",314588.0,0.0,0.0,0.0,0.0,0.0
2050,"SUPER-Hi, NEEKA",39859.0,0.0,596632.0,0.0,0.0,0.0
2051,SZA,400965.0,9455268.0,940825.0,226592.0,243130.0,227066.0
2052,Sabrina Carpenter,2570026.0,18473275.0,3471359.0,1217501.0,1558012.0,925201.0
2053,Sadek,1248605.0,0.0,0.0,0.0,0.0,0.0
2054,"Sadek, Brulux",194943.0,0.0,0.0,0.0,0.0,0.0
2055,"Sadek, Gradur",162687.0,0.0,0.0,0.0,0.0,0.0
2056,"Sadek, MHD",36389.0,0.0,0.0,0.0,0.0,0.0
2057,"Sadek, Ninho",652102.0,0.0,0.0,0.0,0.0,3291.0
2058,"Sadek, Ninho, SCH",324834.0,0.0,0.0,0.0,0.0,0.0
2059,"Sadek, Niska",158010.0,0.0,0.0,0.0,0.0,0.0
2060,"Sadek, Sofiane",46940.0,0.0,0.0,0.0,0.0,0.0
2061,Sage The Gemini,103272.0,462090.0,708806.0,56820.0,63199.0,24497.0
2062,Saian Supa Crew,14393.0,0.0,0.0,0.0,0.0,0.0
2063,Saint Motel,16571.0,0.0,0.0,0.0,0.0,0.0
2064,"Sam Feldt, Jonas Blue, Endless Summer, Violet Days",117650.0,0.0,0.0,0.0,0.0,0.0
2065,"Sam Feldt, RANI",104030.0,1345374.0,474024.0,0.0,0.0,61877.0
2066,Sam Smith,532772.0,5239322.0,2338838.0,553861.0,587068.0,513349.0
2067,"Sam Smith, Calvin Harris, Jessie Reyez",55956.0,112272.0,71635.0,0.0,0.0,33486.0
2068,"Sam Smith, Kim Petras",1042005.0,2152028.0,2437710.0,974473.0,637499.0,386082.0
2069,"Sam Smith, Normani",312214.0,1476953.0,460349.0,212459.0,293316.0,134705.0
2070,"Sam's, Lacrim",53779.0,0.0,0.0,0.0,0.0,0.0
2071,Sanji do brazil,43479.0,0.0,0.0,0.0,0.0,0.0
2072,"Santana, The Product G&B",57128.0,157243.0,0.0,0.0,0.0,21818.0
2073,Sasso,285815.0,0.0,0.0,0.0,0.0,0.0
2074,"Sasso, Kaza",637787.0,0.0,0.0,0.0,0.0,7184.0
2075,"Sasso, Rémy",38350.0,0.0,0.0,0.0,0.0,0.0
2076,Saïf,201129.0,0.0,0.0,0.0,0.0,0.0
2077,Scridge,190535.0,0.0,0.0,0.0,0.0,0.0
2078,Sean Paul,119884.0,80098.0,133655.0,0.0,0.0,54757.0
2079,"Sean Paul, David Guetta, Becky G",383809.0,343870.0,781814.0,301451.0,459335.0,32608.0
2080,"Sean Paul, Dua Lipa",277097.0,693301.0,608694.0,530098.0,0.0,14808.0
2081,"Sean Paul, Sia",129307.0,0.0,0.0,0.0,0.0,6983.0
2082,"Sean Paul, Tove Lo",213762.0,0.0,0.0,0.0,0.0,6289.0
2083,Selena Gomez,670354.0,2808759.0,2182273.0,508475.0,593826.0,403057.0
2084,"Selena Gomez, Gucci Mane",95440.0,157111.0,151534.0,59569.0,73683.0,28357.0
2085,"Selena Gomez, Marshmello",330168.0,1074228.0,1018467.0,305435.0,579501.0,163229.0
2086,"Selena Gomez, Rauw Alejandro",34028.0,0.0,162451.0,36288.0,1041732.0,15666.0
2087,"Serge Ibaka, Ninho",768469.0,0.0,0.0,0.0,0.0,8101.0
2088,"Sevdaliza, Pabllo Vittar, Yseult",1276911.0,95167.0,685207.0,227565.0,91180.0,149480.0
2089,Sexion d'Assaut,702175.0,0.0,0.0,0.0,0.0,0.0
2090,Shaboozey,818704.0,3449376.0,1786136.0,0.0,0.0,325392.0
2091,Shaka Ponk,208120.0,0.0,0.0,0.0,0.0,0.0
2092,Shakira,344358.0,0.0,0.0,0.0,3140837.0,18948.0
2093,"Shakira, Freshlyground",15384.0,0.0,0.0,0.0,0.0,7457.0
2094,"Shakira, Maluma",419891.0,73264.0,602050.0,452669.0,2486793.0,60962.0
2095,"Shakira, Rauw Alejandro",230327.0,0.0,0.0,0.0,3060001.0,7283.0
2096,"Shakira, Wyclef Jean",186605.0,819569.0,937693.0,0.0,0.0,200192.0
2097,Shawn Mendes,952800.0,5098433.0,3971750.0,1533075.0,1184654.0,770604.0
2098,"Shawn Mendes, Camila Cabello",1512723.0,2596885.0,3040310.0,1506356.0,1657804.0,498282.0
2099,"Shawn Mendes, Justin Bieber",67385.0,347337.0,383524.0,86423.0,84572.0,62854.0
2100,"Shawn Mendes, Khalid",29033.0,166855.0,141733.0,0.0,37381.0,13869.0
2101,Shay,800671.0,0.0,0.0,0.0,0.0,9509.0
2102,"Shay, Gazo",94905.0,0.0,0.0,0.0,0.0,0.0
2103,"Shay, Niska",932525.0,0.0,0.0,0.0,0.0,0.0
2104,Sheck Wes,109649.0,706316.0,272784.0,0.0,0.0,110874.0
2105,Shivo,43598.0,0.0,0.0,0.0,0.0,0.0
2106,"Shotas, Koba LaD",175877.0,0.0,0.0,0.0,0.0,0.0
2107,Shouse,679214.0,0.0,2268014.0,242873.0,0.0,305259.0
2108,"Shouse, David Guetta",78115.0,302978.0,498450.0,0.0,0.0,51807.0
2109,Sia,2511001.0,2415761.0,3579057.0,475956.0,374839.0,432004.0
2110,"Sia, Amir, Banx & Ranx",461720.0,0.0,0.0,0.0,0.0,0.0
2111,"Sia, David Guetta",457411.0,0.0,371547.0,42039.0,0.0,77267.0
2112,"Sia, Diplo, Labrinth, LSD",1058815.0,360521.0,294629.0,315836.0,28185.0,56128.0
2113,"Sia, Kendrick Lamar",122874.0,211067.0,72192.0,139505.0,64724.0,10720.0
2114,Siaka,40637.0,0.0,0.0,0.0,0.0,0.0
2115,Siboy,144245.0,0.0,0.0,0.0,0.0,0.0
2116,"Siboy, Benash, Damso",863067.0,0.0,0.0,0.0,0.0,6709.0
2117,"Siboy, Booba",23214.0,0.0,0.0,0.0,0.0,0.0
2118,"Sifax, Sofiane",484463.0,0.0,0.0,0.0,0.0,0.0
2119,"Silk City, Dua Lipa, Mark Ronson, Diplo",69667.0,1067104.0,140911.0,40619.0,167297.0,110326.0
2120,"Skylar Grey, Polo G, Mozzy, Eminem",41896.0,180250.0,257267.0,0.0,0.0,10245.0
2121,"Sleepy Hallow, Doechii",75429.0,196348.0,386123.0,0.0,0.0,40732.0
2122,Slimane,2040915.0,0.0,0.0,0.0,0.0,109698.0
2123,"Slimane, Claudio Capéo",222827.0,0.0,0.0,0.0,0.0,0.0
2124,Smily,171356.0,0.0,0.0,0.0,0.0,0.0
2125,"Snakehips, MØ",32607.0,369835.0,197161.0,39446.0,40612.0,31296.0
2126,Sneazzy,56146.0,0.0,0.0,0.0,0.0,0.0
2127,"Sneazzy, Nekfeu",163827.0,0.0,0.0,0.0,0.0,0.0
2128,"Sneazzy, Nekfeu, Alpha Wann",34278.0,0.0,0.0,0.0,0.0,0.0
2129,Sofia Carson,506853.0,0.0,59607.0,0.0,0.0,7613.0
2130,Sofiane,2813679.0,0.0,0.0,0.0,0.0,8629.0
2131,"Sofiane, Bakyl",123755.0,0.0,0.0,0.0,0.0,0.0
2132,"Sofiane, Boozoo",22002.0,0.0,0.0,0.0,0.0,0.0
2133,"Sofiane, GIMS",90066.0,0.0,0.0,0.0,0.0,0.0
2134,"Sofiane, Graya, Ninho, GLK, Riane, The S",21115.0,0.0,0.0,0.0,0.0,0.0
2135,"Sofiane, Heuss L'enfoiré",47261.0,0.0,0.0,0.0,0.0,0.0
2136,"Sofiane, Hornet La Frappe, GLK, YL",20251.0,0.0,0.0,0.0,0.0,0.0
2137,"Sofiane, Kaaris",161064.0,0.0,0.0,0.0,0.0,0.0
2138,"Sofiane, Kalash Criminel",46325.0,0.0,0.0,0.0,0.0,0.0
2139,"Sofiane, MHD",23675.0,0.0,0.0,0.0,0.0,0.0
2140,"Sofiane, Ninho, Hornet La Frappe",345518.0,0.0,0.0,0.0,0.0,4519.0
2141,"Sofiane, SCH",118803.0,0.0,0.0,0.0,0.0,0.0
2142,"Sofiane, Soolking",118113.0,0.0,0.0,0.0,0.0,0.0
2143,"Sofiane, Vald, Mac Tyer, Soolking, Kalash Criminel, Sadek, Heuss L'enfoiré",368112.0,0.0,0.0,0.0,0.0,0.0
2144,"Sofiane, YL, Timal",22610.0,0.0,0.0,0.0,0.0,0.0
2145,Soft Cell,181614.0,877590.0,131525.0,0.0,0.0,71071.0
2146,"Sofía Reyes, Jason Derulo, De La Ghetto",197038.0,51070.0,279365.0,266455.0,1825513.0,4282.0
2147,Soolking,3803811.0,0.0,67902.0,0.0,0.0,313748.0
2148,"Soolking, Cheb Mami",49024.0,0.0,0.0,0.0,0.0,0.0
2149,"Soolking, DYSTINCT, Unleaded",55305.0,0.0,0.0,0.0,0.0,19152.0
2150,"Soolking, Dadju",1519468.0,0.0,0.0,0.0,0.0,88188.0
2151,"Soolking, Dhurata Dora",421257.0,0.0,54830.0,0.0,0.0,11649.0
2152,"Soolking, GIMS",613015.0,0.0,0.0,0.0,0.0,51423.0
2153,"Soolking, Gambi",39345.0,0.0,0.0,0.0,0.0,0.0
2154,"Soolking, Gazo",3585178.0,0.0,76491.0,238768.0,170526.0,363189.0
2155,"Soolking, Heuss L'enfoiré",331749.0,0.0,0.0,0.0,0.0,0.0
2156,"Soolking, Jul",35426.0,0.0,0.0,0.0,0.0,0.0
2157,"Soolking, Kendji Girac",105493.0,0.0,0.0,0.0,0.0,0.0
2158,"Soolking, Naps",61260.0,0.0,0.0,0.0,0.0,0.0
2159,"Soolking, Niska",3047969.0,0.0,0.0,0.0,0.0,191707.0
2160,"Soolking, Reynmen",70057.0,0.0,0.0,0.0,0.0,0.0
2161,"Soolking, SCH",113142.0,0.0,0.0,0.0,0.0,0.0
2162,"Soolking, Sofiane, Lacrim",49699.0,0.0,0.0,0.0,0.0,0.0
2163,"Soolking, Tayc",132375.0,0.0,0.0,0.0,0.0,0.0
2164,Sophie Ellis-Bextor,383483.0,1894286.0,574542.0,166365.0,0.0,159871.0
2165,Soprano,1184110.0,0.0,0.0,0.0,0.0,0.0
2166,"Soprano, Marina Kaye",128883.0,0.0,0.0,0.0,0.0,0.0
2167,"Soprano, Ninho",186331.0,0.0,0.0,0.0,0.0,0.0
2168,"Soprano, Niska",195782.0,0.0,0.0,0.0,0.0,0.0
2169,"Soprano, Vincenzo",428044.0,0.0,0.0,0.0,0.0,0.0
2170,Soso Maness,766184.0,0.0,0.0,0.0,0.0,0.0
2171,"Soso Maness, GIMS",40132.0,0.0,0.0,0.0,0.0,0.0
2172,"Soso Maness, Jul",59626.0,0.0,0.0,0.0,0.0,0.0
2173,"Soso Maness, Maes",63960.0,0.0,0.0,0.0,0.0,0.0
2174,"Soso Maness, PLK",2048707.0,0.0,0.0,0.0,0.0,147620.0
2175,"Soso Maness, PLK, Naps",79331.0,0.0,0.0,0.0,0.0,0.0
2176,"Soso Maness, SCH",149572.0,0.0,0.0,0.0,0.0,0.0
2177,Souf,40115.0,0.0,0.0,0.0,0.0,0.0
2178,Sound Of Legend,1439464.0,0.0,0.0,0.0,0.0,0.0
2179,"Sound Of Legend, Groove Coverage, DJane HouseKat",117359.0,0.0,0.0,0.0,0.0,0.0
2180,Spice Girls,309275.0,106200.0,425771.0,0.0,0.0,56270.0
2181,Squeezie,41157.0,0.0,0.0,0.0,0.0,0.0
2182,"Squeezie, Gambi",44677.0,0.0,0.0,0.0,0.0,0.0
2183,"Squeezie, JOYCA",57496.0,0.0,0.0,0.0,0.0,0.0
2184,Squidji,35978.0,0.0,0.0,0.0,0.0,0.0
2185,"Starley, Ryan Riback",631707.0,1269195.0,1303428.0,329641.0,229896.0,147932.0
2186,StaySolidRocky,222006.0,824991.0,420497.0,209046.0,36437.0,147959.0
2187,"Stefflon Don, French Montana",61469.0,907838.0,0.0,0.0,0.0,0.0
2188,"Stefy De Cicco, Shibui, Andrea Zelletta",398288.0,0.0,0.0,0.0,0.0,0.0
2189,"Steve Aoki, Louis Tomlinson",118063.0,612594.0,533693.0,191521.0,140216.0,42645.0
2190,Still Fresh,98562.0,0.0,0.0,0.0,0.0,0.0
2191,"Still Fresh, Haristone",139691.0,0.0,0.0,0.0,0.0,0.0
2192,"Stray Kids, Young Miko, Arcane, Tom Morello, League of Legends",66083.0,0.0,0.0,0.0,0.0,0.0
2193,Stromae,1476757.0,0.0,65781.0,0.0,0.0,643474.0
2194,"Superbus, Hoshi, Nicola Sirkis",76352.0,0.0,0.0,0.0,0.0,0.0
2195,"Suprême NTM, Sofiane",442871.0,0.0,0.0,0.0,0.0,0.0
2196,"Surf Mesa, Emilee",717036.0,440508.0,1366360.0,390455.0,399187.0,194914.0
2197,Surfaces,416806.0,602328.0,549133.0,200366.0,36799.0,166035.0
2198,"Swedish House Mafia, Connie Constance",100823.0,0.0,0.0,0.0,0.0,27054.0
2199,"Swedish House Mafia, The Weeknd",671750.0,343759.0,753679.0,435526.0,44716.0,169730.0
2200,"Swing, Angèle",48109.0,0.0,0.0,0.0,0.0,8473.0
2201,"Synapson, Victor Démé",15793.0,0.0,0.0,0.0,0.0,0.0
2202,T2R,32685.0,0.0,0.0,0.0,0.0,0.0
2203,"T2R, Bushibabe",85024.0,0.0,0.0,0.0,0.0,0.0
2204,"T2R, DJ Mike One",48499.0,0.0,0.0,0.0,0.0,0.0
2205,"THE SCOTTS, Travis Scott, Kid Cudi",400338.0,569249.0,701597.0,440247.0,223899.0,112949.0
