,artistName,artistId,genres,follower,popularity,famille_musicale
252,Dire Straits,0WwSkZ7LtFUFjGjMZBMt6T,['classic rock'],8332095.0,79.0,Rock
253,Yssi SB,0o1hCS1PDOc1UtVrcXB9s8,[],61602.0,57.0,No Genre
254,Shakira,0EmeFodog0BfCgMzAIvKQp,"['latin pop', 'latin']",37444758.0,89.0,Pop
255,Kungs,7keGfmQR4X5w0two1xKZ7d,"['House', 'Deep House']",970922.0,70.0,Electro
256,Jonna Fraser,5adKMaYrGOMyOfnbiLPuHg,[],272598.0,64.0,No Genre
257,U2,51Blml2LZPmy7TTiAg47vQ,['rock'],13141354.0,79.0,Rock
258,Tayc,7gU9VyFRN3JWPJ5oHOil60,"['pop urbaine', 'afrobeats', 'afrobeat', 'zouk']",3359216.0,74.0,Pop
259,Yade Lauren,2YkP9pfIZ6hJKeuppuz8qT,[],144880.0,59.0,No Genre
260,Hamza,5gs4Sm2WQUkcGeikMcVHbh,['pop urbaine'],1523909.0,73.0,Pop
261,Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg,"['hip hop', 'west coast hip hop']",39919288.0,97.0,Hip-Hop
262,Niels Destadsbader,4AripACtwIVH69NdCbsJus,[],89867.0,42.0,No Genre
263,Camille,2aV2tpJtR55vg19SxBJvNs,[],157292.0,48.0,No Genre
264,Hatik,05hirnMeVIzCrcUxbrysZU,['pop urbaine'],847568.0,59.0,Pop
265,$hirak,1uUuCEXmWpKN2YLl5xSoT2,[],128222.0,59.0,No Genre
266,Bruce Springsteen,3eqjTLE0HfPfh78zjh6TqT,[],6943026.0,78.0,No Genre
267,Soprano,2RJBv9wXbW6m539q9NOfW1,"['chanson', 'french pop', 'pop urbaine', 'variété française']",3657157.0,65.0,Autre
268,Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,"['rockabilly', 'rock and roll']",10482135.0,79.0,Rock
269,Snelle,3E31HqA00iCX9nRhesw6LD,['nederpop'],612978.0,62.0,Pop
270,The Rolling Stones,22bE4uQ6baNwSHPVcDxLCe,"['classic rock', 'rock']",15142433.0,80.0,Rock
271,Megan Thee Stallion,181bsRPaVXVlUKXrxwZfHK,[],10304061.0,80.0,No Genre
272,Jax Jones,4Q6nIcaBED8qUel8bBx6Cr,"['House', 'Dance']",1228136.0,72.0,Electro
273,Roméo Elvis,2pHk4wAmL7ofTAuvCIUWtv,['french pop'],813238.0,57.0,Pop
274,menace Santana,5Y5EJ20jDQkkB213zwuDXR,['drill'],757987.0,61.0,Autre
275,Alonzo,2z2TRvloJt4EfUNQp9rHAi,['pop urbaine'],2095919.0,69.0,Pop
276,DA Uzi,3xEJ7cDz5rdg6VM8E6Mqhf,[],1083179.0,62.0,No Genre
277,Oscar and the Wolf,0dLWSYE7my9AbpQYNJ0ABV,[],337081.0,55.0,No Genre
278,#LikeMe Cast,1VGBAmirdZGTCGioTAzHYA,"[""children's music""]",79448.0,53.0,Autre
279,Bad Bunny,4q3ewBCX7sLwd24euuV69X,"['reggaeton', 'trap latino', 'latin', 'urbano latino']",93468985.0,100.0,Reggae/World
280,Tourist LeMC,6mbdN4ACD50R8vBKGCfzsr,['nederpop'],107655.0,48.0,Pop
281,Niro,1wAtSe79kItIb9nf5EhI2Q,['pop urbaine'],1308329.0,65.0,Pop
282,3robi,51MxI9mWmRMPLK9eNlyQ7o,['moroccan rap'],335453.0,63.0,Hip-Hop
283,Sevn Alias,0HDMwoCS316xhKCZlJPBnc,[],413085.0,61.0,No Genre
284,Tom Grennan,5SHxzwjek1Pipl1Yk11UHv,[],589848.0,64.0,No Genre
285,Soolking,0GgY7hjMoGDsX8ZDe2mwds,['pop urbaine'],5912798.0,72.0,Pop
286,Britney Spears,26dSoYclwsYLMAKD3tpOr4,['pop'],16461037.0,83.0,Pop
287,Larry,0YqeL4iGLLNiwRXZvew1TM,[],677970.0,49.0,No Genre
288,Ofenbach,4AKwRarlmsUlLjIwt38NLw,"['Deep House', 'Dance-Pop']",661585.0,72.0,Electro
289,Pink Floyd,0k17h0D3J5VfsdmQ1iZtE9,"['progressive rock', 'psychedelic rock', 'classic rock', 'symphonic rock', 'art rock', 'rock']",21814602.0,81.0,Rock
290,Grand Corps Malade,3PsyPWjsftbfeXGorZv4AM,"['variété française', 'chanson', 'french pop', 'french house']",1000107.0,59.0,Autre
291,David Bowie,0oSGxfWSnnOXhD2fKuz2Gy,"['glam rock', 'art rock']",11301163.0,78.0,Rock
292,Charli xcx,25uiPmTg16RbhZWAqwLBy5,"['hyperpop', 'art pop']",5218122.0,85.0,Pop
293,Dinos,1QPdp5duV6lV4XINCzjwQ2,['pop urbaine'],717976.0,68.0,Pop
294,Phil Collins,4lxfqrEsLX6N1N4OCSkILp,['soft rock'],6714889.0,79.0,Rock
295,Metallica,2ye2Wgw4gimLv2eAKyk1NB,"['metal', 'thrash metal', 'rock', 'heavy metal', 'hard rock']",30350334.0,84.0,Rock
296,ACRAZE,4pnp4w9g30yLfVIAFnZMRd,['tech house'],145920.0,64.0,Electro
297,Dermot Kennedy,5KNNVgR6LBIABRIomyCwKJ,[],1614196.0,71.0,No Genre
298,Bazart,3kcwSBHk3lMgHMHuxjJLNZ,['nederpop'],98118.0,45.0,Pop
299,Vitaa,0Ntl0oWMPWfBOoi9Qcr9ht,"['french pop', 'variété française', 'chanson']",1397764.0,63.0,Pop
300,Tate McRae,45dkTj5sMRSjrmBSBeiHym,[],7347449.0,91.0,No Genre
301,Galena,5M7RMcbgYy45XzC51HU355,['folk pop'],325527.0,52.0,Pop
302,FYRE,5Qp3JNCRbT2jq54o50tq4F,[],116726.0,46.0,No Genre
303,V:RGO,556XyBuO17TCo0Bviw5nCW,[],154899.0,49.0,No Genre
304,Preslava,2Dj0euYPa8eiI6Ee5VLBwg,['folk pop'],254725.0,50.0,Pop
305,Krisko,4oopAFtLdKXCoq2XoEjDZD,['folk pop'],178227.0,53.0,Pop
306,Marso,1UUQq3z2RCIqSE1eiP00Jv,[],73148.0,44.0,No Genre
307,DENIS TEOFIKOV,5QO5nSTzmwGYnTFsJb8Gq6,['folk pop'],76201.0,38.0,Pop
308,Boro Purvi,27m6NrJXMbLGlkoGBUy2IV,[],65204.0,42.0,No Genre
309,Galin,5amPFw5XVlNzP7uSKBXtai,['folk pop'],150390.0,49.0,Pop
310,Emanuela,1lxHE7dVKOVaIjGOIu8svG,[],,,No Genre
311,Medi,6sEfX6ntbBxeWBLggUMyyq,[],,,No Genre
312,Chase Atlantic,7cYEt1pqMgXJdq00hAwVpT,[],,,No Genre
313,MBT,7iCQglTnIkivy8E3yP7WMd,[],,,No Genre
314,Emilia,0j6Z5YMSqBePHbPKLQwrcU,[],,,No Genre
315,Tedi Aleksandrova,3CcA9m1Ivpp5XmLt8SxUpn,[],,,No Genre
316,Anelia,5tUV7pEJAFzJXWbJBtTkjt,[],,,No Genre
317,Slavi Trifonov,4hcbbb8RBjFjCuMhmVv1b9,[],,,No Genre
318,Toni Storaro,42APSc9etBGptl3otzihIZ,[],,,No Genre
319,Dessita,1WOWylyMYTYIkDJmKLeSpQ,[],,,No Genre
320,Lidia,4FTXvsvz433gZR67rhxFfN,[],,,No Genre
321,Ku-Ku Band,6dTTAcKWN7BmRGAmmAsdeX,[],,,No Genre
322,Desi Slava,1FYHEsfPuSTAOV5oK1CNXG,[],,,No Genre
323,Alisia,5mNFpEfI0KApCz2Y88LYW6,[],,,No Genre
324,VANE$$A,12a4KgFut39rBB8WjeN2oL,['folk pop'],75560.0,41.0,Pop
325,Migos,6oMuImdp5ZcFhWP0ESe6mG,['trap'],14368006.0,77.0,Hip-Hop
326,Tsvetelina Yaneva,4AZihrM3P96d5mA9kvsxxH,"['folk pop', 'manele']",91245.0,47.0,Pop
327,Emil TRF,3zM12oJgWeFu7k2kl9I3UB,[],46050.0,43.0,No Genre
328,Melanie Martinez,63yrD80RY3RNEM2YDpUpO8,[],21981816.0,78.0,No Genre
329,Azis,3zwtzjFSBvjdmuk2D0bEza,['folk pop'],661.0,26.0,Pop
330,Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,['melodic rap'],10449192.0,81.0,Hip-Hop
331,Lil Durk,3hcs9uc56yIGFCSy9leWe7,['drill'],8797338.0,83.0,Autre
332,Atanas Kolev,10iUgMo6V58HTpiZrEnNQu,[],63858.0,38.0,No Genre
333,Slipknot,05fG473iIaoy82BF1aGhL8,"['nu metal', 'metal', 'alternative metal', 'rap metal', 'heavy metal']",13005390.0,81.0,Rock
334,Papi Hans,27szsMQxZzAUJrm5BmhaNY,[],55366.0,44.0,No Genre
335,Metro Boomin,0iEtIxbK0KxaSlF7G42ZOp,[],10749426.0,88.0,No Genre
336,Torino,47WAtpqR2af9uiq2HWwWNM,['folk pop'],53957.0,40.0,Pop
337,Fiki,7JLPN5CklYCRotAvFGw4Q1,['folk pop'],132506.0,47.0,Pop
338,Trap19 Connection,6AjCPcn7DKLntjmAL4zpL2,[],45604.0,43.0,No Genre
339,Pashata,2YAAnLogLeNYzffelkG6lF,['folk pop'],17786.0,40.0,Pop
340,Yanitsa,3a4iT4FdFp6x0IqVTl47vR,['folk pop'],53088.0,38.0,Pop
341,Nik Tendo,6gvVFtkTV4OCyQSCzGgU1h,[],392315.0,62.0,No Genre
342,Viktor Sheen,4cG43cUBRJWWDsRh4SW48i,[],660070.0,69.0,No Genre
343,Yzomandias,721o1Z0J6jQupyzLt9RnEk,[],535294.0,66.0,No Genre
344,Calin,5lEkQtWa3UKlI1hj7sktcd,[],614202.0,66.0,No Genre
345,Kabát,2f1Czzz5n4BX80U6cksGr9,[],693546.0,60.0,No Genre
346,Ektor,4V1v1oFnKe0b42lZh1QBnF,[],358649.0,61.0,No Genre
347,Ben Cristovao,1bpca6RQE5kp92pIwPMBE8,[],512928.0,61.0,No Genre
348,Earth,145RezaSLWGxp3SLnAcHPr,[],227635.0,49.0,No Genre
349,CA$HANOVA BULHAR,3aBiDlzy0xIlHfbHAWYton,[],183683.0,58.0,No Genre
350,Mirai,5m2pDQbSRuWbxRR1FUcHle,[],410792.0,52.0,No Genre
351,STEIN27,2A3rmRL2kja5NoroAGdZPb,[],273762.0,57.0,No Genre
352,Refew,6LWFFGHXtC7e1HOWt585xk,[],153267.0,50.0,No Genre
353,Kali,7GtwhLS4bvGc7mkyWjPmpC,[],489652.0,57.0,No Genre
354,DIVOKEJ BILL,2e3fdJ9ezTUu9Yj9f7XU08,[],274562.0,54.0,No Genre
355,Chinaski,5zAfxm1qJy2tnVNhRcKbGo,[],322216.0,53.0,No Genre
356,P T K,5iYtjtFv6SvHX95ny4fVEz,[],203738.0,63.0,No Genre
357,Robin Zoot,28oxY7ZfDt1BJFf8FVfpEh,[],120322.0,54.0,No Genre
358,Smack,7pbijUBmXdie5ChABSM4F7,[],128314.0,54.0,No Genre
359,Jickson,4JdXITm8I9qIaSbFlBoOKi,[],29985.0,42.0,No Genre
360,Marek Ztracený,7s4NiavZ071gzNghPJVmUu,[],355222.0,50.0,No Genre
361,Horkýže Slíže,1Vokrr21dze8HRk1oeWq9o,[],313179.0,54.0,No Genre
362,Jaromir Nohavica,01x541cuqfktQA8WYDrdn3,['folk'],354266.0,52.0,Autre
363,Paulie Garand,1E1taJPk3Mh3tRs9uLAu3n,[],76257.0,48.0,No Genre
364,Daniel Landa,3o13BpwuBBj106YoNIoUrW,[],200442.0,53.0,No Genre
365,ŠKWOR,5gRumjUBK1fHfuOlQxspJ9,[],228032.0,53.0,No Genre
366,Gleb,6P55YsIOHmgooCXGQXcSga,[],197338.0,55.0,No Genre
367,Sergei Barracuda,1hwvc8bcyy9ruXXXRLcfko,[],186258.0,53.0,No Genre
368,REDZED,3FCo1sUkVbwKnO2m0Z7Bp9,"['dark trap', 'horrorcore']",249377.0,60.0,Hip-Hop
369,Samey,0p0V7LW8i3S22J7xErqdmt,[],103929.0,50.0,No Genre
370,DJ Wich,062wPuKbdxVkXURZqv0Pgj,[],85614.0,52.0,No Genre
371,Dorian,2vMxLcwqHKxvVdBtKRpyUY,[],152291.0,55.0,No Genre
372,Sabaton,3o2dn2O0FCVsWDFSh8qxgG,"['power metal', 'metal', 'pirate metal', 'heavy metal', 'melodic metal', 'symphonic metal', 'folk metal']",2315228.0,72.0,Rock
373,Kryštof,1S5J45qCGowVETVuq3vDyj,[],365303.0,47.0,No Genre
374,Renne Dang,1I74GELlem5XmPTKYIdb3i,[],118807.0,50.0,No Genre
375,Karel Gott,4zaslnpNr10iUFJGx0XqpM,"['schlager', 'schlagerparty']",374350.0,54.0,Autre
376,Pokáč,5YmH8W9CJRTj4LKg6qyYtE,[],322809.0,48.0,No Genre
377,Rybičky 48,40D2LUlV5SqxWG3ux2DhFe,[],207183.0,50.0,No Genre
378,Dollar Prync,3qoxj1cR3W3crV51Wg38Ux,[],108251.0,54.0,No Genre
379,Separ,3LujD0iQ9jRbSCMA39CGfO,[],406662.0,66.0,No Genre
380,Tři Sestry,7yvvL4p6VhBe8iLfoM0PHR,['big beat'],183646.0,49.0,Autre
381,Rest,6lGbUVZzujCnRJWgPZkkxk,[],78343.0,49.0,No Genre
382,Marpo,2cusgVvXlY17oMoDAbcdqD,[],92257.0,45.0,No Genre
383,DeeThane,7jQvZ5ZXC20VENORtQ9Lhy,[],28459.0,33.0,No Genre
384,Protiva,2Bu87vdMT0plbktpNoHBr7,[],114224.0,52.0,No Genre
385,XINDL X,2pQJyBmoLjRouM3bg8doKu,[],202695.0,47.0,No Genre
386,Rytmus,1gRr6moof50L1b7XsbClvI,[],283951.0,55.0,No Genre
387,Harlej,6q7RLpZof3Z9IxbU5eZFi3,[],179057.0,49.0,No Genre
388,Jelen,2m34bLaM6TJ5Iw6TOB3ejr,[],205836.0,48.0,No Genre
389,Lucie,2IfTz3tU7tNHhd2Z2TnES1,[],253164.0,51.0,No Genre
390,Psycho Rhyme,40pdpBqmzrhobrnKocs4uA,[],89384.0,42.0,No Genre
391,Michal David,6rA1HqwDyDDRcq6WHTwr2G,[],160178.0,51.0,No Genre
392,Grey256,66bgEhG3GXDBGNZEJKs8bM,[],96518.0,50.0,No Genre
393,Wohnout,0ZDbrXYXNaO94VjgXjdFh7,[],184387.0,46.0,No Genre
394,ATMO Music,4cXLzhtrbeIoBFV3yQnYlE,[],74041.0,42.0,No Genre
395,Bring Me The Horizon,1Ffb6ejR6Fe5IamqA5oRUF,"['metalcore', 'emo', 'screamo', 'rock', 'post-hardcore', 'metal']",6345546.0,80.0,Rock
396,Sima,7gQ6tkspAoOOoDaCuVcSwH,[],400540.0,53.0,No Genre
397,Tomas Klus,6q7ooPx2ZxV6MJ9I7d1zmn,[],193204.0,49.0,No Genre
398,Helena Vondráčková,3iHwsEoQOrf8uxVkLtWyD7,[],78988.0,50.0,No Genre
399,58G,5GIlebF5qgtR3ReGlgzn7U,[],54612.0,49.0,No Genre
400,Michajlov,0xCVfJOhwTktt3ylAvMeBc,[],43426.0,48.0,No Genre
401,KOJO,0edxmbwC1I57fIyRCuz2FY,[],56651.0,51.0,No Genre
402,Vypsana Fixa,1sojChx5H9UtPIVnRgHDGz,[],71733.0,48.0,No Genre
403,Majk Spirit,4gvBx2BxCJcy3Ysiih8AAG,[],157217.0,49.0,No Genre
404,Totally Nothin,4esOzxPLunJ597xOtRt0A1,[],28713.0,44.0,No Genre
405,Mandrage,018hhDuNSTmf6kH78zd1sP,[],161003.0,48.0,No Genre
406,Sensey,7pyX8AtCyBLC0DXNaGbQRh,[],45670.0,39.0,No Genre
407,The Offspring,5LfGQac0EIXyAN8aUwmNAQ,"['punk', 'skate punk']",6229380.0,78.0,Autre
408,Traktor,01czh4LGSprbNEuornDtfu,[],62290.0,46.0,No Genre
409,Maniak,5j8tFACNcARCZifgjtUJa2,[],29197.0,46.0,No Genre
410,Hana Zagorová,4cFceELvzYd8CJBtN6WCBV,[],143085.0,50.0,No Genre
411,Ewa Farna,6xajh3A5qhxsNffhhBNntC,[],248082.0,51.0,No Genre
412,Milion Plus,5nnHdjcmMZ0uDgAauJQyFE,[],105969.0,44.0,No Genre
413,Hollywood Undead,0CEFCo8288kQU7mJi25s6E,"['rap rock', 'rap metal']",2464403.0,69.0,Hip-Hop
414,Hasan,2AHugDX8XYbm2SNxbvptQW,[],86792.0,52.0,No Genre
415,R3HAB,6cEuCEZu7PAE9ZSzLLc2oQ,"['slap house', 'edm']",2590907.0,74.0,Electro
416,Imanbek,5rGrDvrLOV2VV8SCFVGWlj,['slap house'],265423.0,70.0,Electro
417,Mig 21,7s2JLzV0zW5mE7r58PdeHg,[],105494.0,43.0,No Genre
418,Ellie Goulding,0X2BH1fck6amBIoJhDVmmJ,[],12984213.0,81.0,No Genre
419,Skillet,49bzE5vRBRIota4qeHtQM8,"['christian rock', 'christian alternative rock', 'christian']",5555189.0,75.0,Rock
420,Demi Lovato,6S2OmqARrzebs0tKUEyXyp,"['Pop', 'Rock']",27109797.0,78.0,Pop
421,BONES,5v2WhpA59TJSdPh7LCx1lN,"['dark trap', 'cloud rap', 'emo rap', 'horrorcore', 'underground hip hop', 'punk rap']",1839202.0,74.0,Hip-Hop
422,Labrinth,2feDdbD5araYcm6JhFHHw7,[],3487341.0,76.0,No Genre
423,Diplo,5fMUXHkw8R8eOP2RNVYEZX,['moombahton'],2766706.0,78.0,Autre
424,David Stypka,1AGmsWZnqW21nvBtUh55YY,[],,,No Genre
425,Kenny Rough,5v32ORhvfGMNaRqXAtkpi2,[],,,No Genre
426,Bandjeez,4h6oUuYebAvVFnivWb92jt,[],,,No Genre
427,Ego,2L3W8TmknCpxsOCiZQixyl,[],,,No Genre
428,Kroky Frantiska Janecka,2wMHvKKOWjwp77Qghee5Th,[],,,No Genre
429,System Of A Down,5eAWCfyUhZtHHtBdNk56l1,[],,,No Genre
430,Jonas Blue,1HBjj22wzbscIZ9sEb5dyf,"['EDM', 'Dance-Pop']",,,Electro
431,K.I.Z,0bMt8SJlp0gFRUufzifS05,[],,,No Genre
432,badmómzjay,7oWrEQO1d3klp0Qrfh7a5h,[],,,No Genre
433,reezy,1ul8iLt2WnFe2UIyovjg7q,[],,,No Genre
434,01099,3Z3aTg9PwJ37e8xeO0aUC9,['german hip hop'],397749.0,68.0,Hip-Hop
435,AK AUSSERKONTROLLE,07SFzTMeYf5P8Rd32a9Zzw,['german hip hop'],1043081.0,65.0,Hip-Hop
436,Casper,6UDhlW8uEVBBrqHS3RrKuv,"['german hip hop', 'german pop']",608639.0,58.0,Hip-Hop
437,102 Boyz,78TTCmh2koperK5NBn7DgR,['german hip hop'],204359.0,59.0,Hip-Hop
438,Monet192,60uPSVM3svOL8kZ3Wkb3Zw,['german hip hop'],222469.0,62.0,Hip-Hop
439,ART,4P3RXClUWZnQAO6BfrEQXb,['german hip hop'],57956.0,54.0,Hip-Hop
440,Böhse Onkelz,6x9jRPDmA8Ihpw3A9FBowD,[],1356054.0,69.0,No Genre
441,CAPO,5y9wg9qkGBl0n9v9RzaPKu,['german hip hop'],643155.0,65.0,Hip-Hop
442,Gustav,2WmxTCUVOyGsqn4GA7VxuC,['german hip hop'],64311.0,66.0,Hip-Hop
443,SDP,1EfwyuCzDQpCslZc8C9gkG,['german pop'],1139526.0,69.0,Pop
444,Lune,3pMYJHAY5ErzmJQVWb8VX6,['german hip hop'],411047.0,63.0,Hip-Hop
445,Olexesh,2Z9KL8Zmqx5Sg3cd7Fldhl,['german hip hop'],972718.0,66.0,Hip-Hop
446,Longus Mongus,0n1kV1G3NQrfuLGJosIGxb,['german hip hop'],128334.0,60.0,Hip-Hop
447,Pajel,1bpI6QDUqmfKmV0Tlhj0Jm,['german hip hop'],175643.0,56.0,Hip-Hop
448,Edo Saiya,0PVPI2jOWDJtWpOxrXnT6F,['german hip hop'],158372.0,57.0,Hip-Hop
449,Scooter,0HlxL5hisLf59ETEPM3cUA,"['happy hardcore', 'eurodance']",919190.0,68.0,Electro
450,Kool Savas,1SUu1Bi7ev9HbOzyVC77qD,['german hip hop'],647153.0,64.0,Hip-Hop
451,Zuna,2otUckChxWf2cp6UP2cD6e,['german hip hop'],1024620.0,61.0,Hip-Hop
452,Clueso,0iFq8SzyZaaQ2Fn6CLDxqW,['german pop'],567466.0,61.0,Pop
453,KAYEF,4hXT6A14n901v8DU5Of337,['german pop'],209785.0,54.0,Pop
454,Zachi,5RgzUZORebl59TcvCRZsD2,['german hip hop'],26162.0,65.0,Hip-Hop
455,KITSCHKRIEG,5tHiL8SKSaZGMBUPIiSmX4,['german hip hop'],212869.0,60.0,Hip-Hop
456,KASIMIR1441,7ADRm1oT7VmhRRZrZqycV6,['german hip hop'],218813.0,54.0,Hip-Hop
457,Dante YN,7oIvDwKGV2SuH4HJl0CKPp,['german hip hop'],152092.0,58.0,Hip-Hop
458,Hava,3Mn6d673ieRza7uw6zY2Zv,['german hip hop'],550845.0,60.0,Hip-Hop
459,Culcha Candela,3gemH8D6fpu12DmTmUZYAL,['german pop'],421787.0,61.0,Pop
460,Sarah Connor,7e52Ytzjj1q71DUj2cSlch,"['german pop', 'christmas']",1203802.0,58.0,Pop
461,Ardian Bujupi,0pOruKWwgyqSLZhn4Xovs9,['german hip hop'],216559.0,59.0,Hip-Hop
462,SFR,53EHeXzGs4HheTCTnwfPEr,[],5724.0,2.0,No Genre
463,Wincent Weiss,12xme1fwd3iGEW7rF9b6tp,['german pop'],1364387.0,63.0,Pop
464,Die Toten Hosen,2F8GvYuY0lfZNYu45dY6gJ,"['german pop', 'neue deutsche welle']",1564199.0,62.0,Pop
465,Dead Dawg,0vbfrsbTQsxmBTrvtZTFB4,['german hip hop'],46863.0,54.0,Hip-Hop
466,Branco,1YwMnnHvnG64fJxYSVwmN6,['dansktop'],85536.0,58.0,Autre
467,Gilli,2KbikmQKGiUPR2ARs1h0sq,['dansktop'],305817.0,66.0,Autre
468,KESI,2d7AMvzFwh5wUTuqQl3BAE,['dansktop'],202445.0,64.0,Autre
469,Artigeardit,6a3WaWgxrVmNIvaiTCI0Kk,['dansktop'],107800.0,62.0,Autre
470,Tobias Rahim,1w2fVGZN37TieWhlqS8UwB,['dansktop'],136390.0,58.0,Autre
471,andreas odbjerg,6aHaYKL09sA8L260zXNlVR,['dansktop'],83991.0,56.0,Autre
472,Benny Jamz,2eBqkaIfoNsOPCQCQEy5fD,['dansktop'],79832.0,63.0,Autre
473,Rasmus Seebach,0yqCOSZ1i0c49UUbE8AzbQ,['dansktop'],497372.0,58.0,Autre
474,Gobs,4ysmSq2N7badobfVT6YZ82,['dansktop'],65861.0,59.0,Autre
475,B.O.C,2X22Hm97hQA8mFjSrn2foA,['dansktop'],4869.0,47.0,Autre
476,Jimilian,7wy9Plp8SD5l3LDuJubTcv,[],70227.0,52.0,No Genre
477,Lukas Graham,25u4wHJWxCA9vO0CzxAbK7,"['Pop', 'Soul']",2616199.0,71.0,Pop
478,Kim Larsen,2ZQifdPOptKHxTaYTLh0BC,['dansktop'],463009.0,57.0,Autre
479,ICEKIID,3RYYha3CC7js2PHbcBHewt,['dansktop'],111145.0,56.0,Autre
480,Ude Af Kontrol,2ZbyyCS8KLKsuoNlxc76Ev,[],110323.0,53.0,No Genre
481,Burhan G,14nVYgOiwVBJIEATXIDYC8,['dansktop'],118689.0,51.0,Autre
482,Lamin,4ZwOlDVAGXQo66ykbLQ8dP,['dansktop'],80747.0,65.0,Autre
483,KIDD,7Ap8xCd7d0xon5XnkLvn4i,['dansktop'],48870.0,45.0,Autre
484,Lord Siva,5SwsSD9zyWaWeVyK9qIW9l,['dansktop'],37336.0,49.0,Autre
485,NODE,03WNJB1zKyqW8DimkHP4Bg,[],44200.0,46.0,No Genre
486,Sivas,3W7YeaPmcpi1UFutTF49kx,['dansktop'],67342.0,53.0,Autre
487,The Minds Of 99,6GTwMrB4u3hwcUyc9sU1UL,['dansktop'],145247.0,56.0,Autre
488,L.O.C.,0VUVvNFIyMeIWguwhhImIc,['dansktop'],216557.0,51.0,Autre
489,Tessa,3pJK3CUpbnyX7ogDfAwa9J,[],103349.0,53.0,No Genre
490,John Mayer,0hEurMDQu99nJRq8pTxO14,['singer-songwriter'],6161224.0,78.0,Autre
491,Nik & Jay,71k6SmcYKiIPq8M2RxK2Jr,['dansktop'],198294.0,56.0,Autre
492,Suspekt,74HomvqoUecDcUPRespyqg,['dansktop'],129638.0,55.0,Autre
493,RH,0BecZI4vqLoN178y3f16XJ,[],34474.0,43.0,No Genre
494,Phlake,7xSP5ABX7IOegINeUtUVay,[],67223.0,46.0,No Genre
495,TopGunn,4nXezpatStChCEWVvYLjd5,['dansktop'],116872.0,54.0,Autre
496,Medina,7c7ZeiPKWHf2E1rsf1P4VF,['dansktop'],242799.0,57.0,Autre
497,Christopher,3zDRCqOhJXJfS2YWOEwGMC,[],461874.0,62.0,No Genre
498,Stepz,21gbsnlPT5hyxKDKHsBtQj,['dansktop'],29674.0,47.0,Autre
499,Carmon,4Bu9ocyPQWQRyk3kXDSNlv,['dansktop'],38732.0,47.0,Autre
500,Shooter Gang,7HAfa0zXzOgIEUdyxE08AO,[],34479.0,45.0,No Genre
501,Ukendt Kunstner,1d5Y2zrhRQ6R0plv652L67,['dansktop'],104244.0,57.0,Autre
502,Faustix,6jPriOYMyUL9kNonBI1CNd,[],41933.0,51.0,No Genre
503,Frank Ocean,2h93pZq0e7k5yf4dywlkpM,[],18344945.0,88.0,No Genre
504,Benson Boone,22wbnEMDvgVIAGdFeek6ET,[],5200241.0,86.0,No Genre
505,Scarlet Pleasure,7wrulS1dfanckBnoxxEuS6,[],98802.0,48.0,No Genre
506,Alberte Winding,42mipk3GhuRQ8CjFTBDGqt,"['dansktop', ""children's music""]",19557.0,51.0,Autre
507,Fouli,1IWMpdsWQeTckTQSGVNj8N,[],32445.0,41.0,No Genre
508,Alex Vargas,3kdU3J8t1HUPZqFyScP8SF,[],57569.0,42.0,No Genre
509,Jamaika,7EJcUkbBsR4kN822bEa0ZS,['dansktop'],57219.0,52.0,Autre
510,Mads Langer,028xhPwqtWva4J0MkFHY2x,[],138704.0,47.0,No Genre
511,Dave,6Ip8FS7vWT1uKkJSweANQK,"['grime', 'uk drill', 'drill']",6005643.0,78.0,Autre
512,A36,4QcudLddRQCbX8wrs6i2Gt,['norwegian hip hop'],69254.0,52.0,Hip-Hop
513,HEDEGAARD,2ZuweXv0TkfsidZOLZZoM2,['g-house'],93862.0,57.0,Electro
514,Shu-Bi-Dua,6Y99TxJKt19wJFbmpoRzLp,['dansktop'],101773.0,48.0,Autre
515,ATYPISK,3L1jDbMK9J4Rd6XVv0KDjS,[],42787.0,48.0,No Genre
516,Søs Fenger,5TRVLzyHn2sEJsu1fwbv5S,['dansktop'],28374.0,47.0,Autre
517,Kamelen,59WNMskn4tSvgnWKXHXj61,"['norwegian hip hop', 'russelåter', 'norwegian pop']",54622.0,50.0,Hip-Hop
518,Stormzy,2SrSdSvpminqmStGELCSNd,"['grime', 'uk drill']",3076635.0,72.0,Autre
519,Hjalmer,0thQkzSyTo4l3zbpibZznQ,[],35490.0,45.0,No Genre
520,Benjamin Hav,67pwWZtcg7U2P2keoeC9jW,['dansktop'],40425.0,57.0,Autre
521,Maximillian,2Q9c6ETFOkDDTy53U7DIgr,[],458449.0,51.0,No Genre
522,GIVĒON,4fxd5Ee7UefO4CUXgwJ7IP,['r&b'],4583317.0,80.0,Autre
523,Bremer/McCoy,2lHSlOOSjpb0qKUkrpXT6J,[],71824.0,52.0,No Genre
524,JAY-Z,3nFkdlSjzX9mRTtwJOzDYB,"['hip hop', 'east coast hip hop', 'rap']",9958857.0,84.0,Hip-Hop
525,Prezioso,3iMzbvXlgNUpoFccD60bvr,['italo dance'],146751.0,66.0,Electro
526,SZA,7tYKF4w9nC0nq9CsPZTHyP,['r&b'],28692154.0,94.0,Autre
